ticker,company_name,exchange,cik,sec_rank,source,source_url
MPA,BLACKROCK MUNIYIELD PENNSYLVANIA QUALITY FUND,NYSE,0000891038,4530,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MPAA,MOTORCAR PARTS OF AMERICA INC,Nasdaq,0000918251,3950,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MPB,MID PENN BANCORP INC,Nasdaq,0000879635,2878,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MPC,Marathon Petroleum Corp,NYSE,0001510295,232,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MPLT,"MapLight Therapeutics, Inc.",Nasdaq,0001770069,2489,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MPLX,MPLX LP,NYSE,0001552000,303,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MPT,MEDICAL PROPERTIES TRUST INC,NYSE,0001287865,1879,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MPTI,"M-tron Industries, Inc.",NYSE,0001902314,3493,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MPU,Mega Matrix Inc,NYSE,0001953021,5559,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MPV,BARINGS PARTICIPATION INVESTORS,NYSE,0000831655,4351,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MPWR,MONOLITHIC POWER SYSTEMS INC,Nasdaq,0001280452,222,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MQ,"Marqeta, Inc.",Nasdaq,0001522540,2350,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MQY,"BLACKROCK MUNIYIELD QUALITY FUND, INC.",NYSE,0000890196,2908,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRAM,EVERSPIN TECHNOLOGIES INC.,Nasdaq,0001438423,3212,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRBK,Meridian Corp,Nasdaq,0001750735,4136,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRCY,MERCURY SYSTEMS INC,Nasdaq,0001049521,1192,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRDN,Meridian Holdings Inc./NV,Nasdaq,0001437925,4450,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MREO,Mereo BioPharma Group plc,Nasdaq,0001719714,5285,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRK,"Merck & Co., Inc.",NYSE,0000310158,43,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRKR,"Marker Therapeutics, Inc.",Nasdaq,0001094038,5731,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRLN,"Merlin, Inc.",Nasdaq,0002028707,3056,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRM,Medirom Healthcare Technologies Inc.,Nasdaq,0001819704,6180,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRNA,"Moderna, Inc.",Nasdaq,0001682852,647,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRNO,Murano Global Investments Plc,Nasdaq,0001988776,5655,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRNOW,Murano Global Investments Plc,Nasdaq,0001988776,9691,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRP,"Millrose Properties, Inc.",NYSE,0002017206,1476,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRSH,"MARSH & MCLENNAN COMPANIES, INC.",NYSE,0000062709,207,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRT,"Marti Technologies, Inc.",NYSE,0001852767,4482,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRTN,MARTEN TRANSPORT LTD,Nasdaq,0000799167,2419,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRVI,"MARAVAI LIFESCIENCES HOLDINGS, INC.",Nasdaq,0001823239,2192,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRVL,"Marvell Technology, Inc.",Nasdaq,0001835632,56,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MRX,Marex Group plc,Nasdaq,0001997464,1527,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MS,MORGAN STANLEY,NYSE,0000895421,37,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MS.PA,MORGAN STANLEY,NYSE,0000895421,8416,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MS.PE,MORGAN STANLEY,NYSE,0000895421,7538,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MS.PF,MORGAN STANLEY,NYSE,0000895421,8417,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MS.PI,MORGAN STANLEY,NYSE,0000895421,8418,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MS.PK,MORGAN STANLEY,NYSE,0000895421,7534,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MS.PL,MORGAN STANLEY,NYSE,0000895421,8419,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MS.PO,MORGAN STANLEY,NYSE,0000895421,8420,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MS.PP,MORGAN STANLEY,NYSE,0000895421,8421,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MS.PQ,MORGAN STANLEY,NYSE,0000895421,8422,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSA,MSA Safety Inc,NYSE,0000066570,1306,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSAI,"MultiSensor AI Holdings, Inc.",Nasdaq,0001863990,6068,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSAIW,"MultiSensor AI Holdings, Inc.",Nasdaq,0001863990,9476,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSB,MESABI TRUST,NYSE,0000065172,3786,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSBI,"Midland States Bancorp, Inc.",Nasdaq,0001466026,3141,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSBIP,"Midland States Bancorp, Inc.",Nasdaq,0001466026,8875,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSBT,Morgan Stanley Bitcoin Trust,NYSE,0002103612,7383,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSC,STUDIO CITY INTERNATIONAL HOLDINGS Ltd,NYSE,0001713334,3423,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSCI,MSCI Inc.,NYSE,0001408198,369,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSD,MORGAN STANLEY EMERGING MARKETS DEBT FUND INC,NYSE,0000904112,4529,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSDL,Morgan Stanley Direct Lending Fund,NYSE,0001782524,2525,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSEX,MIDDLESEX WATER CO,Nasdaq,0000066004,2773,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSFT,MICROSOFT CORP,Nasdaq,0000789019,4,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSGE,Madison Square Garden Entertainment Corp.,NYSE,0001952073,1744,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSGM,Motorsport Games Inc.,Nasdaq,0001821175,5889,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSGS,Madison Square Garden Sports Corp.,NYSE,0001636519,1023,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSGY,Masonglory Ltd,Nasdaq,0002020228,6253,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSI,"Motorola Solutions, Inc.",NYSE,0000068505,260,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSIF,"MSC INCOME FUND, INC.",NYSE,0001535778,3277,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSLE,Satellos Bioscience Inc.,Nasdaq,0001421642,4664,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSM,MSC INDUSTRIAL DIRECT CO INC,NYSE,0001003078,1270,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSN,EMERSON RADIO CORP,NYSE,0000032621,6223,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSS,Maison Solutions Inc.,Nasdaq,0001892292,6588,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSTR,Strategy Inc,Nasdaq,0001050446,375,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MSW,Ming Shing Group Holdings Ltd,Nasdaq,0001956166,5860,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MT,ArcelorMittal,NYSE,0001243429,321,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTA,Metalla Royalty & Streaming Ltd.,NYSE,0001722606,3061,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTAL,Metals Acquisition Corp. II,NYSE,0002107724,3553,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTAL.UN,Metals Acquisition Corp. II,NYSE,0002107724,10372,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTAL.WT,Metals Acquisition Corp. II,NYSE,0002107724,10373,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTB,M&T BANK CORP,NYSE,0000036270,449,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTB.PH,M&T BANK CORP,NYSE,0000036270,8214,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTB.PJ,M&T BANK CORP,NYSE,0000036270,8215,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTB.PK,M&T BANK CORP,NYSE,0000036270,8216,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTC,"MMTEC, INC.",Nasdaq,0001742518,3922,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTCH,"Match Group, Inc.",Nasdaq,0000891103,1118,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTD,METTLER TOLEDO INTERNATIONAL INC/,NYSE,0001037646,576,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTDR,Matador Resources Co,NYSE,0001520006,1247,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTEK,Maris Tech Ltd.,Nasdaq,0001872964,6030,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTEKW,Maris Tech Ltd.,Nasdaq,0001872964,9511,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTEN,Mingteng International Corp Inc.,Nasdaq,0001948099,6076,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTEX,MANNATECH INC,Nasdaq,0001056358,6107,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTG,MGIC INVESTMENT CORP,NYSE,0000876437,1394,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTH,Meritage Homes CORP,NYSE,0000833079,1470,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTLS,MATERIALISE NV,Nasdaq,0001091223,3573,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTN,VAIL RESORTS INC,NYSE,0000812011,1475,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTNB,"Matinas BioPharma Holdings, Inc.",NYSE,0001582554,6461,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTNE.UN,CH4 Natural Solutions Corp,NYSE,0002044817,9905,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTR,MESA ROYALTY TRUST/TX,NYSE,0000313364,6318,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTRN,MATERION Corp,NYSE,0001104657,1431,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTRX,MATRIX SERVICE CO,Nasdaq,0000866273,3595,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTSI,"MACOM Technology Solutions Holdings, Inc.",Nasdaq,0001493594,502,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTUL,UBS AG,NYSE,0001114446,8622,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTUS,Metallus Inc.,NYSE,0001598428,2877,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTVA,MetaVia Inc.,Nasdaq,0001638287,6131,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTW,MANITOWOC CO INC,NYSE,0000061986,3439,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTX,MINERALS TECHNOLOGIES INC,NYSE,0000891014,2041,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MTZ,MASTEC INC,NYSE,0000015615,504,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MU,MICRON TECHNOLOGY INC,Nasdaq,0000723125,9,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MUA,"BLACKROCK MUNIASSETS FUND, INC.",NYSE,0000901243,3261,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MUC,"BLACKROCK MUNIHOLDINGS CALIFORNIA QUALITY FUND, INC.",NYSE,0001051004,2726,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MUFG,MITSUBISHI UFJ FINANCIAL GROUP INC,NYSE,0000067088,63,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MUJ,"BLACKROCK MUNIHOLDINGS NEW JERSEY QUALITY FUND, INC.",NYSE,0001053988,3083,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MUR,MURPHY OIL CORP,NYSE,0000717423,1372,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MUSA,Murphy USA Inc.,NYSE,0001573516,919,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MUX,McEwen Inc.,NYSE,0000314203,2661,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MUZE,Muzero Acquisition Corp,Nasdaq,0002093484,3992,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MUZEU,Muzero Acquisition Corp,Nasdaq,0002093484,10289,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MUZEW,Muzero Acquisition Corp,Nasdaq,0002093484,10290,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MVBF,MVB FINANCIAL CORP,Nasdaq,0001277902,3669,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MVIS,"MICROVISION, INC.",Nasdaq,0000065770,4681,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MVO,MV Oil Trust,NYSE,0001371782,5868,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MVRL,UBS AG,NYSE,0001114446,8623,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MVST,"Microvast Holdings, Inc.",Nasdaq,0001760689,3602,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MVSTW,"Microvast Holdings, Inc.",Nasdaq,0001760689,9218,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MWA,"Mueller Water Products, Inc.",NYSE,0001350593,1633,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MWC,"Micware Co., Ltd.",Nasdaq,0002083526,3988,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MWG,Multi Ways Holdings Ltd,NYSE,0001941500,6290,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MWH,"SOLV Energy, Inc.",Nasdaq,0002065636,1240,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MWYN,"Marwynn Holdings, Inc.",Nasdaq,0002030522,5719,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MX,MAGNACHIP SEMICONDUCTOR Corp,NYSE,0001325702,4173,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MXC,MEXCO ENERGY CORP,NYSE,0000066418,5867,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MXCT,"MAXCYTE, INC.",Nasdaq,0001287098,4689,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MXE,MEXICO EQUITY & INCOME FUND INC,NYSE,0000863900,5184,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MXF,MEXICO FUND INC,NYSE,0000065433,3823,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MXL,"MAXLINEAR, INC",Nasdaq,0001288469,1179,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MYE,MYERS INDUSTRIES INC,NYSE,0000069488,2756,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
MYFW,First Western Financial Inc,Nasdaq,0001327607,3931,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
